0,1,2
445.8196543687434,31087.0958487772,0.9086523385954084
679.0722483861233,10170.867744759164,0.4561640038556467
580.2156447841387,10047.333435089842,0.4577954817805839
544.508999616987,7855.181907298203,0.4094359547670368
671.0399155643901,9283.950606214066,0.35514034994726434
381.6829530502322,28605.544044667622,0.8631988122423098
522.4043422740618,12112.567765137495,0.5953949715064306
518.880459729401,9196.723446866827,0.3708272813408155
481.446661772859,15920.245338305522,0.581654196409047
603.9737604184189,8597.319372142625,0.39861423310506217
517.9043422740618,12113.045778887488,0.5953949715064305
499.0305337356633,10421.424080579744,0.5382726119079156
626.9449687618868,7873.081944799878,0.388901020406264
467.8292770119172,16731.042899515858,0.6295887633629388
413.0038725769639,21768.719777252543,0.7096715844215625
693.9796341711641,8756.468496632391,0.40242389501663656
572.5375736032378,12343.510238516556,0.4860702331524973
564.9602396726576,8260.977874536182,0.3821073010813757
577.1398644397648,11806.557182721284,0.4927642758372861
533.4114225742909,12009.179064060027,0.5060335829437149
597.521733548804,11660.36742359923,0.43742889623980347
661.4181402950178,9080.907272501654,0.397827753937262
665.214016793117,9923.137703222112,0.4375095591431917
546.6699596521088,11860.49752843532,0.5492543262249509
468.66579302318183,9384.911509682957,0.480995686506108
396.7597512153502,75038.72690804026,2.9408860589123806
675.9276841099728,7949.9695023176855,0.3546439445516223
575.3278762385559,12819.928689109729,0.4975891509634389
514.1255901629029,12415.674700026999,0.4990945888862899
548.2877517281458,11028.719543527382,0.5045609182417201
837.6907481455687,5494.199418141606,0.2853743412389149
460.29413618070816,8517.169085326426,0.4529321316594775
649.6194591789065,7943.312293281605,0.3608214497814271
556.3076807330981,8973.340610845717,0.4436772437408401
610.3287202065375,5993.34903520349,0.3245369396821846
512.5254999412822,9842.28570774341,0.4491651396864666
752.12933565287,8603.582413157876,0.3760968692784155
588.3610530282707,10921.815500121542,0.4816709727627769
524.2698789228244,10718.81378470994,0.5311302705927462
578.7156447841387,10206.72753349128,0.4599526148069869
520.380459729401,6815.219632990238,0.3617041905777679
731.0220430103398,9785.481719329393,0.3950845136035125
610.1196578927503,8083.865429389921,0.40552500978590345
524.1929939990107,8302.26806963956,0.4283317909654841
714.2956397891403,8709.745598160587,0.3907174910595145
555.3163039869087,9595.520163966788,0.46013730110385204
502.3585373097129,9424.823691817133,0.4487149293578884
596.7105321615397,7947.352715692365,0.3842100474722156
536.159520483718,10789.583996161764,0.5061219045863663
514.0139547923712,8329.088915240305,0.4328734369212242
556.6089015948745,6075.753602568197,0.3445302670016927
648.2864297830029,8111.025926849773,0.38085611551156495
444.45471494241826,9947.598972322034,0.5209132987354012
585.3280763534806,7938.716049538617,0.3713503319813779
437.4109206856334,8959.537270717883,0.45013682274941796
685.0004060055455,6079.645222388618,0.30496424756267065
620.755998310965,7855.043941945436,0.37198254823929344
590.1204071984123,7829.692781725509,0.3724876256714829
647.668845169665,6167.749475077968,0.3323585026731035
690.4190608561626,7912.258363864232,0.3531429048788378
691.7605600215712,7752.103351480177,0.3659875811024378
667.3505284247649,6202.4415131342985,0.3297024825954732
609.7381079502869,7994.729222569536,0.40374238120058864
552.0396298028691,20017.40709643813,0.5927787869510127
583.8732490734353,11267.07296210826,0.4797344029674526
594.3280763534806,7944.465928814513,0.371341320638193
765.0667163103695,10580.935240054427,0.3893539944885725
685.5312923105794,5501.561023700697,0.30106463167358405
608.755998310965,7850.925807696188,0.3719825482392933
623.7805873938826,6181.7252191147045,0.3244370440982205
668.4276841099728,7937.794420115109,0.3546447963151161
526.380459729401,6813.875359986648,0.3617041905777677
509.8585373097129,9424.844338751656,0.4487149293578882
665.067864391493,9488.749142806371,0.4169471686038989
612.3986372215699,10574.79524561684,0.4014231764473727
531.2633112438922,7864.692717299731,0.4110145334564942
648.1615184284698,6736.299569728539,0.33395188071088977
564.1089015948745,6152.8566543230845,0.3430440648628799
582.9794236328364,8251.26872435465,0.37941161839451787
649.5571620720111,5953.758405103712,0.3184963133027878
658.3505284247649,6383.395248204704,0.32970248259547325
565.6089015948745,6080.292812156375,0.3445302670016928
466.89686226904035,13279.463607105601,0.4994366767493114
547.6089015948745,6070.496425972671,0.3445302670016928
601.255998310965,7788.386399365775,0.3722824115773755
745.7116013633981,6577.939303188643,0.32283312279420645
617.8287202065376,5935.980653571156,0.3257416956190625
634.4796672560442,8019.220584832493,0.3822811601348585
790.6987275463222,7972.462191037628,0.3364863388866325
636.4294864788138,6033.376840928334,0.31467611815481844
632.320096952727,5678.195891435929,0.3211370523852538
643.8591516785755,6185.4002233872925,0.32818539138978264
556.9966701404574,9121.737228677464,0.420689310491924
613.0160892908243,6032.806693462604,0.33558728238874425
670.7504060055455,6088.984945404975,0.3048074879641583
629.9973750571544,7798.5778165480615,0.3705737954353018
704.6561259754468,7399.529219519648,0.33280276229288064
633.9244533091858,7278.429785853352,0.3548855741524589
829.6987275463222,7894.368446539552,0.33636011183690545
577.6089015948745,6214.0230977741785,0.3418616967841377
573.8589015948745,6208.814436341302,0.3418616967841376
